"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 08, 2012","2,528.24","2,456.42","2,534.16","2,451.00","56.19K","2.86%"
"Feb 07, 2012","2,457.95","2,489.03","2,489.03","2,441.70","39.68K","-1.85%"
"Feb 06, 2012","2,504.32","2,511.17","2,520.76","2,488.71","45.08K","-0.07%"
"Feb 03, 2012","2,506.09","2,478.34","2,514.64","2,470.28","49.95K","0.80%"
"Feb 02, 2012","2,486.24","2,437.47","2,486.24","2,429.71","42.07K","2.36%"
"Feb 01, 2012","2,428.99","2,458.23","2,481.66","2,423.45","35.02K","-1.43%"
"Jan 31, 2012","2,464.26","2,462.34","2,472.84","2,447.77","30.70K","0.14%"
"Jan 30, 2012","2,460.72","2,508.88","2,508.88","2,460.40","43.52K","-1.73%"
"Jan 20, 2012","2,504.09","2,476.73","2,510.34","2,462.59","54.53K","1.45%"
"Jan 19, 2012","2,468.35","2,423.86","2,480.21","2,414.99","55.62K","1.91%"
"Jan 18, 2012","2,422.19","2,464.92","2,485.50","2,414.53","63.89K","-1.56%"
"Jan 17, 2012","2,460.60","2,347.57","2,462.43","2,329.25","64.21K","4.90%"
"Jan 16, 2012","2,345.65","2,376.95","2,394.50","2,345.63","30.53K","-2.03%"
"Jan 13, 2012","2,394.33","2,438.41","2,445.79","2,374.55","45.51K","-1.68%"
"Jan 12, 2012","2,435.22","2,426.82","2,464.38","2,423.32","47.12K","-0.02%"
"Jan 11, 2012","2,435.61","2,444.76","2,453.15","2,423.32","58.71K","-0.48%"
"Jan 10, 2012","2,447.35","2,365.77","2,449.95","2,361.28","81.16K","3.33%"
"Jan 09, 2012","2,368.57","2,291.18","2,368.89","2,271.72","54.73K","3.40%"
"Jan 06, 2012","2,290.60","2,274.35","2,291.89","2,254.57","35.20K","0.62%"
"Jan 05, 2012","2,276.39","2,290.78","2,316.66","2,272.15","43.02K","-0.97%"
"Jan 04, 2012","2,298.75","2,361.50","2,365.99","2,298.30","34.35K","-2.00%"
"Dec 30, 2011","2,345.74","2,318.67","2,349.03","2,318.67","35.87K","1.49%"
"Dec 29, 2011","2,311.36","2,297.29","2,323.49","2,293.87","30.89K","0.15%"
"Dec 28, 2011","2,307.93","2,295.87","2,309.64","2,267.11","32.88K","0.13%"
"Dec 27, 2011","2,305.03","2,332.83","2,346.38","2,302.41","29.28K","-1.31%"
"Dec 26, 2011","2,335.70","2,345.55","2,369.82","2,334.79","28.22K","-0.99%"
"Dec 23, 2011","2,359.16","2,337.38","2,382.71","2,331.96","33.16K","0.76%"
"Dec 22, 2011","2,341.34","2,325.27","2,358.47","2,294.61","36.68K","0.10%"
"Dec 21, 2011","2,339.11","2,397.28","2,404.78","2,337.69","31.21K","-1.60%"
"Dec 20, 2011","2,377.07","2,376.71","2,412.57","2,373.86","32.40K","-0.31%"
"Dec 19, 2011","2,384.41","2,370.42","2,387.89","2,321.66","37.91K","-0.24%"
"Dec 16, 2011","2,390.13","2,339.98","2,390.38","2,332.14","36.30K","2.11%"
"Dec 15, 2011","2,340.79","2,382.44","2,384.47","2,340.45","36.75K","-2.36%"
"Dec 14, 2011","2,397.48","2,415.94","2,433.55","2,392.30","25.32K","-1.01%"
"Dec 13, 2011","2,421.93","2,467.02","2,472.66","2,418.67","35.72K","-2.25%"
"Dec 12, 2011","2,477.69","2,497.92","2,502.05","2,476.12","21.90K","-1.03%"
"Dec 09, 2011","2,503.46","2,506.62","2,525.16","2,496.97","24.03K","-0.85%"
"Dec 08, 2011","2,525.00","2,525.04","2,549.10","2,494.69","27.78K","-0.13%"
"Dec 07, 2011","2,528.23","2,517.34","2,534.53","2,509.78","23.26K","0.47%"
"Dec 06, 2011","2,516.34","2,515.04","2,525.67","2,499.57","26.30K","-0.20%"
"Dec 05, 2011","2,521.39","2,561.20","2,561.20","2,517.18","32.06K","-1.40%"
"Dec 02, 2011","2,557.31","2,570.56","2,575.69","2,543.53","32.18K","-1.02%"
"Dec 01, 2011","2,583.61","2,596.15","2,630.66","2,577.72","63.52K","2.46%"
"Nov 30, 2011","2,521.52","2,600.10","2,601.90","2,507.18","42.35K","-3.34%"
"Nov 29, 2011","2,608.57","2,595.09","2,609.19","2,580.29","30.03K","1.37%"
"Nov 28, 2011","2,573.32","2,578.34","2,589.35","2,562.49","25.67K","0.13%"
"Nov 25, 2011","2,569.97","2,585.14","2,598.39","2,563.65","23.91K","-0.73%"
"Nov 24, 2011","2,588.91","2,565.69","2,604.24","2,557.70","30.32K","0.19%"
"Nov 23, 2011","2,584.01","2,613.29","2,617.09","2,578.16","28.53K","-0.98%"
"Nov 22, 2011","2,609.47","2,592.23","2,611.15","2,580.78","29.07K","-0.01%"
"Nov 21, 2011","2,609.69","2,608.56","2,613.26","2,587.74","27.97K","0.12%"
"Nov 18, 2011","2,606.49","2,643.67","2,646.21","2,601.18","42.42K","-2.09%"
"Nov 17, 2011","2,662.02","2,671.95","2,687.83","2,660.65","35.25K","-0.30%"
"Nov 16, 2011","2,670.12","2,745.86","2,746.29","2,659.15","55.95K","-2.72%"
"Nov 15, 2011","2,744.68","2,746.77","2,754.00","2,732.91","41.76K","-0.20%"
"Nov 14, 2011","2,750.20","2,717.54","2,751.88","2,714.86","46.39K","2.05%"
"Nov 11, 2011","2,695.00","2,705.24","2,713.91","2,685.10","36.64K","-0.17%"
"Nov 10, 2011","2,699.59","2,720.84","2,729.57","2,698.31","51.17K","-1.89%"
"Nov 09, 2011","2,751.65","2,739.15","2,755.81","2,710.05","46.88K","0.88%"
"Nov 08, 2011","2,727.71","2,745.06","2,756.09","2,723.69","47.88K","-0.31%"
"Nov 07, 2011","2,736.25","2,750.99","2,769.30","2,733.17","45.38K","-1.00%"
"Nov 04, 2011","2,763.75","2,770.57","2,781.99","2,748.98","61.96K","0.71%"
"Nov 03, 2011","2,744.30","2,752.63","2,781.04","2,743.20","84.82K","0.07%"
"Nov 02, 2011","2,742.39","2,658.55","2,742.94","2,653.72","64.36K","1.66%"
"Nov 01, 2011","2,697.53","2,672.51","2,726.09","2,669.05","55.21K","0.08%"
"Oct 31, 2011","2,695.31","2,704.53","2,709.32","2,680.99","50.41K","-0.51%"
"Oct 28, 2011","2,709.02","2,694.54","2,729.14","2,689.38","71.64K","1.94%"
"Oct 27, 2011","2,657.48","2,658.43","2,672.84","2,647.30","48.82K","0.22%"
"Oct 26, 2011","2,651.65","2,613.27","2,679.66","2,611.01","73.10K","1.00%"
"Oct 25, 2011","2,625.43","2,572.71","2,633.97","2,560.05","57.97K","1.89%"
"Oct 24, 2011","2,576.67","2,517.06","2,581.12","2,501.96","46.35K","2.74%"
"Oct 21, 2011","2,507.88","2,522.26","2,538.12","2,504.69","29.84K","-0.50%"
"Oct 20, 2011","2,520.53","2,566.60","2,570.10","2,500.49","39.84K","-2.42%"
"Oct 19, 2011","2,583.08","2,599.92","2,617.41","2,580.66","31.12K","-0.35%"
"Oct 18, 2011","2,592.21","2,646.84","2,651.73","2,589.20","39.37K","-2.80%"
"Oct 17, 2011","2,666.95","2,658.95","2,687.10","2,653.38","36.16K","0.50%"
"Oct 14, 2011","2,653.78","2,655.36","2,665.44","2,629.88","38.34K","-0.33%"
"Oct 13, 2011","2,662.60","2,636.86","2,672.91","2,629.41","60.43K","0.67%"
"Oct 12, 2011","2,644.76","2,537.40","2,647.01","2,523.34","65.95K","3.64%"
"Oct 11, 2011","2,551.99","2,625.16","2,635.69","2,526.65","45.03K","-0.20%"
"Oct 10, 2011","2,557.08","2,588.35","2,595.32","2,552.28","28.33K","-0.94%"
"Sep 30, 2011","2,581.35","2,595.58","2,607.57","2,572.19","32.05K","-0.26%"
"Sep 29, 2011","2,588.18","2,593.56","2,615.14","2,577.29","37.09K","-0.86%"
"Sep 28, 2011","2,610.59","2,654.83","2,660.10","2,602.63","34.17K","-1.03%"
"Sep 27, 2011","2,637.88","2,634.93","2,652.56","2,613.42","35.02K","1.03%"
"Sep 26, 2011","2,610.92","2,645.24","2,679.56","2,603.11","39.18K","-2.19%"
"Sep 23, 2011","2,669.48","2,644.29","2,681.23","2,631.43","42.59K","-0.60%"
"Sep 22, 2011","2,685.69","2,745.15","2,754.92","2,684.94","47.10K","-3.08%"
"Sep 21, 2011","2,771.01","2,691.70","2,778.35","2,677.35","56.19K","3.02%"
"Sep 20, 2011","2,689.84","2,675.04","2,702.28","2,664.10","25.60K","0.39%"
"Sep 19, 2011","2,679.27","2,718.32","2,718.32","2,678.80","29.09K","-2.00%"
"Sep 16, 2011","2,733.99","2,744.22","2,755.89","2,728.99","27.56K","0.18%"
"Sep 15, 2011","2,729.05","2,734.55","2,754.19","2,728.91","31.17K","-0.15%"
"Sep 14, 2011","2,733.11","2,729.26","2,736.91","2,677.13","30.43K","0.47%"
"Sep 13, 2011","2,720.28","2,712.44","2,726.18","2,698.66","26.71K","-1.12%"
"Sep 09, 2011","2,751.09","2,770.15","2,796.35","2,739.62","27.07K","-0.18%"
"Sep 08, 2011","2,756.11","2,788.83","2,789.11","2,755.80","26.84K","-0.83%"
"Sep 07, 2011","2,779.09","2,738.79","2,779.20","2,730.05","33.27K","2.05%"
"Sep 06, 2011","2,723.30","2,727.75","2,745.36","2,711.07","29.71K","-0.75%"
"Sep 05, 2011","2,743.82","2,780.83","2,780.83","2,743.38","32.01K","-2.14%"
"Sep 02, 2011","2,803.85","2,828.84","2,836.62","2,790.77","29.32K","-1.08%"
"Sep 01, 2011","2,834.53","2,852.39","2,869.25","2,825.96","30.12K","-0.43%"
"Aug 31, 2011","2,846.78","2,843.99","2,855.30","2,823.77","32.11K","0.18%"
"Aug 30, 2011","2,841.74","2,875.14","2,901.73","2,838.33","43.14K","-0.39%"
"Aug 29, 2011","2,852.81","2,875.78","2,875.78","2,847.48","44.27K","-1.67%"
"Aug 26, 2011","2,901.22","2,889.38","2,907.40","2,876.83","45.60K","-0.09%"
"Aug 25, 2011","2,903.84","2,818.70","2,904.44","2,815.91","72.22K","3.34%"
"Aug 24, 2011","2,810.02","2,834.58","2,845.47","2,804.82","35.30K","-0.39%"
"Aug 23, 2011","2,821.00","2,788.70","2,821.00","2,777.29","32.62K","1.56%"
"Aug 22, 2011","2,777.79","2,809.33","2,829.69","2,768.42","34.21K","-1.06%"
"Aug 19, 2011","2,807.66","2,789.35","2,814.10","2,782.56","43.26K","-0.94%"
"Aug 18, 2011","2,834.25","2,887.10","2,890.00","2,832.27","40.77K","-1.79%"
"Aug 17, 2011","2,886.01","2,893.85","2,910.84","2,881.63","39.18K","-0.40%"
"Aug 16, 2011","2,897.58","2,920.83","2,932.14","2,888.33","50.96K","-0.70%"
"Aug 15, 2011","2,917.88","2,883.17","2,917.88","2,870.19","59.88K","1.48%"
"Aug 12, 2011","2,875.36","2,881.55","2,894.22","2,868.87","57.20K","0.29%"
"Aug 11, 2011","2,866.92","2,779.72","2,867.31","2,777.76","59.00K","1.52%"
"Aug 10, 2011","2,824.12","2,845.35","2,858.55","2,820.12","58.66K","0.93%"
"Aug 09, 2011","2,798.19","2,720.95","2,812.77","2,697.06","69.84K","0.15%"
"Aug 08, 2011","2,793.90","2,864.51","2,888.77","2,747.97","71.52K","-3.57%"
"Aug 05, 2011","2,897.42","2,881.74","2,916.41","2,868.16","49.32K","-2.12%"
"Aug 04, 2011","2,960.31","2,962.91","2,983.01","2,951.84","32.99K","0.18%"
"Aug 03, 2011","2,954.87","2,930.19","2,969.13","2,927.10","38.67K","-0.05%"
"Aug 02, 2011","2,956.38","2,958.85","2,958.85","2,919.01","38.98K","-0.72%"
"Aug 01, 2011","2,977.72","2,969.11","2,991.05","2,958.83","33.89K","0.19%"
"Jul 29, 2011","2,972.08","2,981.02","2,995.97","2,948.08","46.30K","-0.30%"
"Jul 28, 2011","2,981.00","2,973.64","2,984.38","2,956.71","48.14K","-0.63%"
"Jul 27, 2011","3,000.05","2,961.58","3,002.69","2,951.52","48.39K","0.75%"
"Jul 26, 2011","2,977.77","2,965.72","2,980.86","2,957.61","43.52K","0.32%"
"Jul 25, 2011","2,968.29","3,050.90","3,050.90","2,958.88","67.18K","-3.25%"
"Jul 22, 2011","3,067.99","3,066.19","3,083.19","3,059.60","37.26K","0.29%"
"Jul 21, 2011","3,059.14","3,092.27","3,099.28","3,058.26","44.09K","-1.05%"
"Jul 20, 2011","3,091.57","3,113.70","3,119.54","3,071.85","44.12K","-0.11%"
"Jul 19, 2011","3,095.12","3,108.47","3,109.92","3,088.38","53.39K","-0.88%"
"Jul 18, 2011","3,122.60","3,131.80","3,137.92","3,113.67","60.69K","-0.20%"
"Jul 15, 2011","3,128.89","3,105.50","3,130.78","3,097.34","61.55K","0.42%"
"Jul 14, 2011","3,115.74","3,112.59","3,126.15","3,092.47","60.32K","0.31%"
"Jul 13, 2011","3,106.25","3,060.42","3,108.50","3,060.42","54.11K","1.61%"
"Jul 12, 2011","3,056.91","3,089.14","3,090.10","3,054.80","57.11K","-1.81%"
"Jul 11, 2011","3,113.21","3,097.87","3,121.00","3,086.26","47.92K","0.13%"
"Jul 08, 2011","3,109.18","3,105.49","3,124.39","3,093.37","51.28K","0.24%"
"Jul 07, 2011","3,101.68","3,123.29","3,140.10","3,101.10","71.81K","-0.39%"
"Jul 06, 2011","3,113.71","3,116.12","3,116.12","3,084.83","61.56K","-0.28%"
"Jul 05, 2011","3,122.50","3,122.90","3,128.53","3,105.09","67.76K","0.02%"
"Jul 04, 2011","3,121.98","3,064.93","3,124.58","3,064.93","80.46K","2.37%"
"Jul 01, 2011","3,049.74","3,052.12","3,071.21","3,034.07","56.77K","0.19%"
"Jun 30, 2011","3,044.09","3,003.23","3,058.62","3,003.23","62.50K","1.46%"
"Jun 29, 2011","3,000.17","3,039.05","3,043.82","2,999.95","53.48K","-1.37%"
"Jun 28, 2011","3,041.73","3,040.18","3,046.80","3,014.00","55.77K","0.17%"
"Jun 27, 2011","3,036.49","3,028.50","3,056.02","3,019.24","65.62K","0.30%"
"Jun 24, 2011","3,027.47","2,946.61","3,047.94","2,944.05","85.46K","2.36%"
"Jun 23, 2011","2,957.63","2,899.01","2,966.54","2,888.68","45.94K","1.69%"
"Jun 22, 2011","2,908.58","2,913.67","2,921.03","2,894.18","37.32K","-0.02%"
"Jun 21, 2011","2,909.07","2,883.35","2,909.57","2,877.05","42.04K","1.19%"
"Jun 20, 2011","2,874.90","2,888.93","2,896.08","2,862.41","37.99K","-0.60%"
"Jun 17, 2011","2,892.16","2,916.41","2,934.06","2,891.01","41.18K","-0.87%"
"Jun 16, 2011","2,917.58","2,939.68","2,946.82","2,915.40","41.14K","-1.54%"
"Jun 15, 2011","2,963.12","2,984.96","2,999.15","2,963.11","44.39K","-1.02%"
"Jun 14, 2011","2,993.56","2,947.66","3,000.53","2,943.53","55.98K","1.46%"
"Jun 13, 2011","2,950.35","2,940.39","2,957.52","2,921.75","38.35K","-0.39%"
"Jun 10, 2011","2,961.93","2,947.93","2,964.08","2,925.87","42.20K","0.34%"
"Jun 09, 2011","2,951.89","3,000.40","3,004.06","2,951.89","47.50K","-1.89%"
"Jun 08, 2011","3,008.65","3,003.58","3,012.81","2,965.92","42.91K","0.15%"
"Jun 07, 2011","3,004.26","2,977.68","3,006.57","2,974.36","36.85K","0.60%"
"Jun 03, 2011","2,986.35","2,951.58","2,993.89","2,951.20","39.08K","1.04%"
"Jun 02, 2011","2,955.70","2,970.63","2,984.49","2,923.02","52.62K","-1.61%"
"Jun 01, 2011","3,004.17","2,996.09","3,006.56","2,985.71","38.42K","0.09%"
"May 31, 2011","3,001.56","2,958.61","3,001.73","2,946.15","39.69K","1.59%"
"May 30, 2011","2,954.51","2,956.57","2,982.58","2,942.36","34.67K","-0.30%"
"May 27, 2011","2,963.31","2,980.72","2,996.61","2,962.07","42.77K","-0.51%"
"May 26, 2011","2,978.38","3,011.47","3,021.20","2,977.60","37.00K","-0.40%"
"May 25, 2011","2,990.34","3,020.32","3,030.99","2,988.09","39.29K","-1.19%"
"May 24, 2011","3,026.22","3,013.72","3,029.75","2,999.89","41.61K","0.11%"
"May 23, 2011","3,022.98","3,115.31","3,115.31","3,021.45","55.90K","-3.16%"
"May 20, 2011","3,121.60","3,120.58","3,133.43","3,113.27","38.47K","0.03%"
"May 19, 2011","3,120.64","3,148.35","3,154.93","3,118.62","43.11K","-0.60%"
"May 18, 2011","3,139.38","3,109.29","3,145.70","3,106.55","39.64K","0.75%"
"May 17, 2011","3,116.03","3,097.07","3,136.23","3,076.95","51.20K","0.50%"
"May 16, 2011","3,100.46","3,120.44","3,137.60","3,098.78","45.19K","-0.88%"
"May 13, 2011","3,128.09","3,105.30","3,128.44","3,080.19","46.90K","0.85%"
"May 12, 2011","3,101.60","3,123.16","3,142.40","3,101.14","48.80K","-1.38%"
"May 11, 2011","3,145.09","3,153.65","3,164.65","3,127.49","47.69K","-0.26%"
"May 10, 2011","3,153.22","3,135.15","3,153.30","3,121.75","40.93K","0.75%"
"May 09, 2011","3,129.76","3,126.26","3,149.94","3,118.14","46.03K","0.27%"
"May 06, 2011","3,121.40","3,093.81","3,141.68","3,083.91","55.35K","-0.15%"
"May 05, 2011","3,126.12","3,115.00","3,136.90","3,105.85","52.57K","-0.09%"
"May 04, 2011","3,129.03","3,192.84","3,193.45","3,120.96","66.72K","-2.56%"
"May 03, 2011","3,211.13","3,192.84","3,212.05","3,164.93","55.00K","0.58%"
"Apr 29, 2011","3,192.72","3,161.16","3,193.60","3,147.14","53.68K","0.98%"
"Apr 28, 2011","3,161.78","3,224.41","3,237.19","3,160.41","65.05K","-1.49%"
"Apr 27, 2011","3,209.50","3,242.62","3,256.41","3,189.04","62.44K","-0.66%"
"Apr 26, 2011","3,230.96","3,242.53","3,257.80","3,216.21","59.10K","-0.57%"
"Apr 25, 2011","3,249.57","3,292.48","3,292.48","3,247.69","74.42K","-1.53%"
"Apr 22, 2011","3,299.94","3,317.08","3,325.46","3,291.64","67.17K","-0.53%"
"Apr 21, 2011","3,317.37","3,312.27","3,330.24","3,301.94","73.24K","0.66%"
"Apr 20, 2011","3,295.76","3,300.42","3,311.72","3,281.83","72.34K","-0.00%"
"Apr 19, 2011","3,295.81","3,334.91","3,334.91","3,290.74","85.11K","-1.89%"
"Apr 18, 2011","3,359.44","3,346.15","3,372.90","3,335.60","86.58K","0.01%"
"Apr 15, 2011","3,358.94","3,345.13","3,378.11","3,323.56","78.52K","0.16%"
"Apr 14, 2011","3,353.56","3,374.32","3,378.70","3,347.49","88.97K","-0.55%"
"Apr 13, 2011","3,372.03","3,311.32","3,372.03","3,296.51","87.04K","1.36%"
"Apr 12, 2011","3,326.77","3,324.75","3,350.16","3,307.48","101.94K","-0.20%"
"Apr 11, 2011","3,333.43","3,363.37","3,380.53","3,331.17","104.42K","-0.59%"
"Apr 08, 2011","3,353.36","3,321.54","3,353.89","3,314.09","73.93K","0.87%"
"Apr 07, 2011","3,324.42","3,313.47","3,330.80","3,302.82","84.68K","0.40%"
"Apr 06, 2011","3,311.07","3,269.19","3,315.30","3,268.76","105.82K","1.17%"
"Apr 01, 2011","3,272.73","3,227.56","3,272.77","3,220.91","63.10K","1.53%"
"Mar 31, 2011","3,223.29","3,257.16","3,264.96","3,210.17","64.50K","-1.01%"
"Mar 30, 2011","3,256.08","3,256.72","3,274.98","3,233.11","78.34K","-0.06%"
"Mar 29, 2011","3,257.98","3,288.56","3,309.20","3,256.34","105.28K","-0.99%"
"Mar 28, 2011","3,290.57","3,307.41","3,328.07","3,286.86","97.68K","-0.12%"
"Mar 25, 2011","3,294.48","3,256.18","3,304.26","3,254.68","86.90K","1.33%"
"Mar 24, 2011","3,251.36","3,269.57","3,273.37","3,250.02","61.30K","-0.42%"
"Mar 23, 2011","3,264.93","3,222.32","3,267.00","3,216.65","72.08K","1.30%"
"Mar 22, 2011","3,222.96","3,217.80","3,227.80","3,175.93","57.25K","0.49%"
"Mar 21, 2011","3,207.11","3,220.68","3,236.28","3,194.14","59.11K","-0.27%"
"Mar 18, 2011","3,215.68","3,228.91","3,239.96","3,205.14","61.34K","0.58%"
"Mar 17, 2011","3,197.10","3,216.29","3,240.38","3,185.08","85.69K","-1.57%"
"Mar 16, 2011","3,248.20","3,204.92","3,250.88","3,202.93","78.86K","1.38%"
"Mar 15, 2011","3,203.96","3,250.59","3,250.59","3,147.96","96.03K","-1.81%"
"Mar 14, 2011","3,262.92","3,238.91","3,263.91","3,230.11","63.69K","0.48%"
"Mar 11, 2011","3,247.38","3,263.08","3,290.70","3,240.18","67.21K","-1.00%"
"Mar 10, 2011","3,280.26","3,330.44","3,330.44","3,279.33","78.21K","-1.76%"
"Mar 09, 2011","3,338.86","3,344.10","3,355.49","3,322.70","78.03K","0.04%"
"Mar 08, 2011","3,337.46","3,335.71","3,342.71","3,311.72","84.88K","0.09%"
"Mar 07, 2011","3,334.51","3,287.41","3,337.47","3,287.41","118.19K","1.95%"
"Mar 04, 2011","3,270.67","3,223.51","3,273.66","3,217.48","80.01K","1.52%"
"Mar 03, 2011","3,221.72","3,248.16","3,271.64","3,221.04","101.22K","-0.67%"
"Mar 02, 2011","3,243.30","3,237.12","3,257.42","3,202.83","80.91K","-0.36%"
"Mar 01, 2011","3,254.89","3,241.71","3,273.51","3,235.75","88.57K","0.47%"
"Feb 28, 2011","3,239.56","3,200.68","3,241.60","3,178.83","76.63K","1.31%"
"Feb 25, 2011","3,197.62","3,190.87","3,213.79","3,159.85","61.62K","0.21%"
"Feb 24, 2011","3,190.93","3,170.24","3,195.69","3,157.97","66.49K","0.51%"
"Feb 23, 2011","3,174.74","3,152.44","3,182.18","3,145.99","71.33K","0.35%"
"Feb 22, 2011","3,163.58","3,267.61","3,269.05","3,161.83","107.86K","-2.90%"
"Feb 21, 2011","3,257.91","3,192.15","3,258.28","3,189.85","79.40K","1.43%"
"Feb 18, 2011","3,211.88","3,240.05","3,242.37","3,203.12","75.38K","-1.05%"
"Feb 17, 2011","3,245.91","3,255.63","3,265.26","3,218.91","88.97K","-0.08%"
"Feb 16, 2011","3,248.53","3,211.14","3,248.85","3,195.47","91.33K","0.96%"
"Feb 15, 2011","3,217.67","3,223.22","3,259.64","3,215.62","109.55K","-0.05%"
"Feb 14, 2011","3,219.14","3,123.25","3,227.43","3,123.25","121.30K","3.15%"
"Feb 11, 2011","3,120.96","3,100.27","3,133.50","3,092.58","75.98K","0.54%"
"Feb 10, 2011","3,104.16","3,034.08","3,105.32","3,024.35","66.60K","2.08%"
"Feb 09, 2011","3,040.95","3,055.40","3,087.55","3,031.75","60.39K","-1.18%"
"Feb 01, 2011","3,077.28","3,083.49","3,087.22","3,062.83","49.86K","0.03%"
"Jan 31, 2011","3,076.51","3,035.42","3,076.55","3,032.45","67.11K","1.31%"
"Jan 28, 2011","3,036.74","3,020.12","3,047.27","3,011.38","63.01K","0.34%"
"Jan 27, 2011","3,026.47","2,953.59","3,037.16","2,935.27","82.59K","1.61%"
"Jan 26, 2011","2,978.43","2,939.77","2,982.32","2,939.36","43.38K","1.35%"
"Jan 25, 2011","2,938.65","2,949.65","2,960.59","2,919.16","48.98K","-0.53%"
"Jan 24, 2011","2,954.23","2,986.09","2,999.20","2,943.92","65.47K","-0.98%"
"Jan 21, 2011","2,983.46","2,935.23","3,030.26","2,935.14","73.10K","1.32%"
"Jan 20, 2011","2,944.71","3,037.86","3,037.86","2,944.50","61.05K","-3.29%"
"Jan 19, 2011","3,044.85","2,978.46","3,045.61","2,967.24","56.57K","2.26%"
"Jan 18, 2011","2,977.65","2,965.42","2,984.47","2,947.60","42.97K","0.11%"
"Jan 17, 2011","2,974.35","3,067.43","3,078.88","2,968.61","66.81K","-3.80%"
"Jan 14, 2011","3,091.86","3,129.67","3,129.67","3,083.51","53.35K","-1.57%"
"Jan 13, 2011","3,141.28","3,153.99","3,157.04","3,127.16","51.94K","-0.03%"
"Jan 12, 2011","3,142.34","3,135.18","3,153.43","3,099.41","58.50K","0.56%"
"Jan 11, 2011","3,124.92","3,096.25","3,131.29","3,084.51","56.99K","0.54%"
"Jan 10, 2011","3,108.19","3,162.09","3,182.78","3,102.43","65.49K","-1.85%"
"Jan 07, 2011","3,166.62","3,156.36","3,209.90","3,141.12","84.09K","0.22%"
"Jan 06, 2011","3,159.64","3,177.84","3,198.05","3,152.57","59.68K","-0.50%"
"Jan 05, 2011","3,175.66","3,170.18","3,193.78","3,158.87","79.27K","-0.44%"
"Jan 04, 2011","3,189.68","3,155.56","3,194.36","3,143.60","85.41K","1.96%"
"Dec 31, 2010","3,128.26","3,069.05","3,129.45","3,067.11","62.57K","2.09%"
"Dec 30, 2010","3,064.10","3,063.05","3,079.91","3,027.90","54.28K","0.07%"
"Dec 29, 2010","3,061.83","3,049.93","3,062.56","3,025.22","45.19K","0.56%"
"Dec 28, 2010","3,044.93","3,084.82","3,095.36","3,041.33","56.33K","-1.77%"
"Dec 27, 2010","3,099.71","3,176.11","3,219.66","3,092.26","70.02K","-2.00%"
"Dec 24, 2010","3,162.95","3,170.64","3,187.72","3,139.45","55.14K","-0.80%"
"Dec 23, 2010","3,188.61","3,210.67","3,237.64","3,183.15","61.32K","-0.83%"
"Dec 22, 2010","3,215.45","3,253.82","3,263.45","3,201.67","69.94K","-1.05%"
"Dec 21, 2010","3,249.51","3,184.70","3,251.55","3,168.89","79.85K","2.23%"
"Dec 20, 2010","3,178.66","3,239.02","3,249.76","3,118.00","74.76K","-1.46%"
"Dec 17, 2010","3,225.66","3,229.30","3,232.84","3,212.58","44.92K","-0.15%"
"Dec 16, 2010","3,230.66","3,246.01","3,258.39","3,224.12","56.80K","-0.52%"
"Dec 15, 2010","3,247.64","3,270.78","3,282.77","3,242.52","72.27K","-0.67%"
"Dec 14, 2010","3,269.47","3,270.20","3,279.36","3,254.18","84.10K","0.26%"
"Dec 13, 2010","3,261.06","3,176.34","3,261.34","3,173.56","95.71K","3.13%"
